CRASH_RECORD_ID,CRASH_DATE,WEATHER_CONDITION,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,REPORT_TYPE,DATE_POLICE_NOTIFIED,LATITUDE,LONGITUDE,LOCATION,Crash_Type
fb260adb7bef882b112e81eacabd2753d71e0d941eb49444690933ea36cc9aa9257a7c6ef753bdcd708e9a9dc059ffa74c5add999a378a0a78de4f0f85c05366,11/11/2021 10:30:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,NOT ON SCENE (DESK REPORT),11/17/2021 08:05:00 PM,41.937553574,-87.72108451,POINT (-87.721084510004 41.93755357403),C
fab9d2404fcb2113019cb596ea7c39e8c8560d402798f7700f7fd6a7101e65e401f959940d2002e4672ac26d88277859481f3f7cfa87294309192bdc09748779,05/04/2021 11:14:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,05/04/2021 11:19:00 PM,41.875714397,-87.749528363,POINT (-87.749528362999 41.875714397),C
faffe18cd8b89ade0265ce993a3b95e5f498fbb2a8900462c2c047263876e290bcf0cb746c86c78b58116c492a4d03a025e32c6a7c35cf9afa5677f86fcfe813,04/02/2023 01:04:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,04/02/2023 01:04:00 AM,41.956801231,-87.760542538,POINT (-87.760542537994 41.956801231003),C
fa799a198c0853d4ea77a40fd3c5448e177c076afc893f4a0ddaeeeeda7a278bdffc0e6734405cd44b60b3e06e6db93481ef3cd6e7e28d94b3b90ac7ea4e0858,10/30/2019 02:15:00 PM,RAIN,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),10/30/2019 02:45:00 PM,41.932604222,-87.727148226,POINT (-87.727148226037 41.932604221966),C
fb446c84d3cafd56593e64d513ccafc1b16a3996ac730fded9cd991675b9fab9272d49967e32601a4a42616c3e3079731d9013cb767efb8ca4c2deee9e458e77,06/04/2021 05:22:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,06/04/2021 05:36:00 PM,41.721256457,-87.643062482,POINT (-87.643062482016 41.72125645696),C
fb57232e50a95057492916bb747c9c9283ccd2f7f410026e1f176f10e785914b3b1fdd801c39940e7abf15bfd3d25339a08ac9131467d118d254b53ad847223a,07/18/2017 08:30:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),07/18/2017 10:30:00 AM,41.990024694,-87.728708871,POINT (-87.728708871015 41.990024694008),C
f8e91178546c7385b58502f26f2cf379d3f2d5bdfb4139b9e4ba269c6ebeb24805a132ffc4d52ef0ce45c270e923050e8c098e3577c05d21b10322b19f9175bc,11/19/2022 06:15:00 AM,CLEAR,DAWN,DRY,ON SCENE,11/19/2022 06:19:00 AM,41.953750194,-87.728489892,POINT (-87.728489892005 41.953750193958),C
f9e461f0d8da0a2236af21d209984fbad8741c25a69f336405d0b2a6333e7a04b8f53046147912e02efa56863756250e4e44e5f3acf761ceadf03354acf5f6cd,01/14/2022 12:30:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),01/17/2022 11:30:00 AM,41.765563782,-87.624825828,POINT (-87.624825828045 41.765563782008),C
f9dd34cc1d117c98250e1826e27f4c8872d933742b437bb49c8305d3d08f371ccf0bcec86044ad0d2bb797f27a44a6fc4ca40203cf3babd120d0c38e612264cc,02/25/2019 09:25:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,02/25/2019 09:34:00 PM,41.950319557,-87.810982279,POINT (-87.810982278954 41.950319556994),C
f9d1487e11f7eb946b86ce5ac73f53e9e3bce9da551ed23470efd63a6dae8e6771f9eda81847cd7395a6650386d25862ef3efaa64f675a85523653ad44904260,08/26/2020 09:45:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),08/26/2020 11:35:00 AM,41.974645684,-87.659970179,POINT (-87.659970178971 41.974645683985),C
fa24f1674d5cba3726c22a57c28a736f4ddca0557e9dcfabf0f7ad7bca2753d3b493c850bee8e841cc8798d4557fd024c451e0181b6bcdaa76c6018672aea9c4,10/23/2022 03:25:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),10/23/2022 04:15:00 PM,41.942978341,-87.670803378,POINT (-87.670803378013 41.94297834098),C
f9442843d6f2dfbd6d59743ffc05eb6053f27353544aaf0cb6308d86704af93d88a08aef5fa75f30721d6a430449ecd5447e50c364763250146c6202d6591e08,07/19/2023 04:20:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/19/2023 06:57:00 PM,41.799828867,-87.596796745,POINT (-87.596796744987 41.799828867039),C
fa6f55de5aa82b0343beec173fb51f75fe9c0e618b21b24ff47e940548f835979282bb10c1186c6f761a7d4ef6b830c1a332d66e69a28eccd7aa0f8a9df54851,11/11/2020 11:30:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,11/12/2020 12:42:00 AM,41.759034676,-87.578089257,POINT (-87.578089256975 41.759034676007),C
f9ca8de9d26ea1acfb6daeb87541743a7536653705ed3b0e9f7ec6153c02b6dccc36c50d2c1fb76755e5a9a055f4f0afe9f4fe46956d47b189374cdeb244e30e,01/14/2023 02:50:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN,ON SCENE,01/14/2023 03:45:00 AM,41.742009744,-87.741108545,POINT (-87.741108545013 41.742009743955),C
f93cb0d29674a44b363d238476f7d2991d2c65883f3ac3ebb28a6c81d5e365a6508991624bd9b1468cf19ca1a0ac5f280658490337f75e2931779b544d88c9c3,01/26/2018 10:15:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN,NOT ON SCENE (DESK REPORT),01/26/2018 10:30:00 PM,41.809572517,-87.611394621,POINT (-87.611394620986 41.809572516992),C
f928917ce8310052225fdd74f2783c5c8c6fadee63990f2f295f97d61b1cf16d853d432e99905c982a0d1cf4e3f92487a8b7e56be432b935b37390d90e0afcbc,07/08/2020 02:50:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),07/08/2020 03:20:00 PM,41.756061973,-87.639583836,POINT (-87.639583836047 41.756061972991),C
fb37899b905799470ffaad66b09eacc3867918220aa9f805ac4cbcfb4a76d21a18b41ba6a1ec10d27d318bafeeca515764f6319c1897919de27cefb7e358e8ab,02/11/2019 09:05:00 AM,SNOW,DAYLIGHT,SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),02/11/2019 09:30:00 AM,41.861248347,-87.69560597,POINT (-87.695605970043 41.861248346977),C
f8bae9ff96d2559013fc87f321318dd880b77f99d5137d7390366617315f1687d4d4a7a24dd4769eaaf13e5b5908f75b57896e123988bf13b63d670ea96aeb60,11/23/2017 08:30:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,11/23/2017 08:33:00 AM,41.882230166,-87.757516765,POINT (-87.757516764957 41.88223016602),C
fb299362e87947e4effaf53ea83d92b2828c0b4e847a79acbc157e9981b425829a5421cff308cafe9704f1b05edaaed2bf167b1e4c50430d4cec034f255fc423,03/27/2019 07:25:00 AM,CLEAR,DAWN,DRY,ON SCENE,03/27/2019 07:30:00 AM,41.762009489,-87.612901284,POINT (-87.612901284021 41.76200948897),C
fa59da0506d00efbf5dcd2b17f94d9a2095724ad0d5a02dff02b43545530ee665afc5ed8875edcd9a325133b0afdf5baf05d7e9140b73e6e5fe6dfce322f8c88,07/10/2019 02:30:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/10/2019 02:45:00 PM,41.939722192,-87.663672449,POINT (-87.663672448997 41.939722191991),C
fab9b65927913b32bf28f2fda764bf57b4c1e489b424b811b8caf5464d675389585e530bff2c3f7f4ac42a54d43189b0361e8c3fd9f42a2423f655be6b0d19c7,04/21/2023 12:08:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,NOT ON SCENE (DESK REPORT),04/21/2023 12:08:00 AM,41.938349123,-87.790716543,POINT (-87.790716543026 41.938349122986),C
f8e513a7cffbd2328f144b98e99e8d0b454dec145456785a1639cc19e332b034cd3215fa8f4bd2f700920d2c3d5629876edd81f40bb712bcf5e4b3d4cda51c88,05/12/2023 03:45:00 PM,CLOUDY/OVERCAST,DAYLIGHT,UNKNOWN,ON SCENE,05/12/2023 04:20:00 PM,41.907717718,-87.745916874,POINT (-87.745916874041 41.907717717976),C
fa1647b25bb86203138ddd10a5cee6ac6a607f2d640a68a0361abee5ac6281ffaa989118bdf2423ad9b5d120ba29c194a88e9c82486e97d99787f41d67bb2ff2,07/12/2017 01:15:00 PM,RAIN,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),07/12/2017 02:15:00 PM,41.893918609,-87.624085833,POINT (-87.624085832985 41.893918609004),C
f94ebc9cfdff1078c5c1766ddd5227114108d879a9311ffa6290fd72c8134644a8031d68608ed4835be21ce6dd3193dfecb4e2d1133615b390567a91a71cd3e2,11/30/2022 04:00:00 PM,CLEAR,DAWN,DRY,ON SCENE,11/30/2022 04:04:00 PM,41.894854301,-87.626952553,POINT (-87.626952553038 41.89485430104),C
fb2b736eb4bfba3c9e4882521051699d914e9b316398875081f71edd5d99bd4fe7e41df82de467b8025317a93ac46d78f0873a64c3c74f7dbfeca0499d1bf16d,08/24/2017 02:20:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),08/24/2017 02:52:00 PM,41.837732675,-87.66589445,POINT (-87.665894449999 41.837732674972),C
fa2300826a8df132c1a5b423608e0669dac3a191dfa80a318d8d32f31723bb635d507240b62e42851341c4a0d3f624d074aac65756d80c8307bd1c4bb3d99dc1,01/11/2016 02:00:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),01/12/2016 03:30:00 PM,41.846972283,-87.736741559,POINT (-87.736741558983 41.846972283031),C
fb61469b034245e3d2f1bc7b42dd6d1efb617acd9bcd0481938d84e6033663009f060f1cb931ac50401c264cff750efbb9d76f8c2b572f5bf9d2546d98605d44,02/14/2020 08:15:00 AM,CLEAR,DAYLIGHT,WET,ON SCENE,02/14/2020 08:23:00 AM,41.851870689,-87.689909865,POINT (-87.689909865 41.851870689014),C
f94d6172a22ee0092a28b51ddb88c905a6d880e7d7fe0e654faf19530564500dd7ccc65d208eac8c99834c2001735a80b7c23be26e30358d0fa0285c80a7d997,04/28/2022 01:35:00 PM,RAIN,DAYLIGHT,WET,ON SCENE,04/28/2022 01:50:00 PM,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042),C
f95a4abfe1f8ff12f2f801c138dfb0bf8fcd8c190045cb01ee3a3aa0e37d2b3fdc906bc915fc7ae15c78e2cc85665f2229287b00e7b80f9d02748d95084cd054,06/15/2019 08:52:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,06/15/2019 09:03:00 AM,41.884546961,-87.64758764,POINT (-87.647587639978 41.884546961039),C
f8ec206b6d3e105d03177a954f3703d758f55c50a96989f60241ff14e7cea4b784d375318bac05e73a62b980207795e63f9b6d2d7f90845bba0e822fa923d5df,08/10/2023 06:00:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,08/10/2023 06:27:00 PM,41.894238068,-87.629574615,POINT (-87.629574614964 41.89423806798),C
faef099c3a38070c5d4b0e0acf9d582c58d9c2e48384acfbf0b0f0a89f4dd5fec08e1b1bab86faaf946f5891e206bdefe9e6339d23a73644be1e8e0015b18480,02/25/2017 10:47:00 PM,CLEAR,DARKNESS,DRY,NOT ON SCENE (DESK REPORT),02/25/2017 11:00:00 PM,41.877069327,-87.628864995,POINT (-87.628864995003 41.877069327002),C
faed248b3b8f0dccd36a5be06e45a71115023d651af9625055bcc0fdf94f5d8db1d97412fc676c830bfb8a84a9b36ce2a4faa30851649a18ed4b0cd42d5acc7d,10/17/2019 05:16:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),10/17/2019 04:27:00 PM,41.801401913,-87.723544598,POINT (-87.723544598036 41.801401912995),C
faae0d9c982c4ca6e9492a92186e258d5886e1810f6cb8d6a0733a184cc330a8e6959048964992d00e942e0f8f008c0b38ff93c544971e4502a73d2bfec8f38f,01/01/2019 06:03:00 PM,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,01/01/2019 06:06:00 PM,41.891955277,-87.617777237,POINT (-87.617777237011 41.891955276985),C
f89435dd5ee69bea46cca61327a42768915587a0c1355300d0ce641d8e762a4a7e36f11515c4b50f721a27b38330533adaf91b7874558708dcec2586d291e6c3,05/25/2023 09:15:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),05/25/2023 09:30:00 AM,41.707206697,-87.613703078,POINT (-87.613703078046 41.707206696952),C
fa3375ebe28842ec7f1aa73a7ad8130dc526302b7dc28ebbb1e26515b2ca29b67bfc988c4111e4e430b142b237e533c3b92404eec07efd5863f479e49267aa0c,04/07/2017 02:00:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/07/2017 02:30:00 PM,41.877500602,-87.774481994,POINT (-87.774481993954 41.877500602),C
f8960f698e870ebdc60b521b2a141a5395556bc3704191940ed0ed01a85e7bd4c9cbe76050bb9d13f33d0dfc786c621ba482e63306bfdf3bf5be1ed671b79281,07/11/2020 01:00:00 AM,CLEAR,DARKNESS,DRY,NOT ON SCENE (DESK REPORT),07/11/2020 08:30:00 AM,41.802118543,-87.622114915,POINT (-87.622114914961 41.802118543011),C
f9da6408eeb533b5e08867eccf7de13efa3a59a42b53d8cafcecd391fb2b4f2585ec6ed9a63fa64d4dbd4b8e883939926a89f1bee3aeeb382d31dd4d0145dea6,06/03/2022 07:20:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,06/03/2022 07:40:00 PM,41.772806858,-87.626323163,POINT (-87.626323163035 41.772806857952),C
f90a97f6a37928fee3bf8c696207a0d4c667acf033cd47768a933bd4f5cd78592d6056d19cc62eb3f030009da07eb5729fa31e97e1731bf7b717864afcdc1673,02/10/2019 10:00:00 PM,SNOW,"DARKNESS, LIGHTED ROAD",WET,NOT ON SCENE (DESK REPORT),02/12/2019 06:50:00 PM,41.895499511,-87.723699547,POINT (-87.723699546998 41.895499510995),C
fadd674372e02f8a60cf1c18431cdf185da88e7e64f83bf22aeadbefe9b90f863bb61f9598bdf9b8892b692cddde81459a321b39799ff16749e523f8f8345d66,10/10/2019 08:15:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,10/10/2019 08:36:00 AM,41.775048833,-87.60595789,POINT (-87.605957890049 41.775048833022),C
f9fc7f4e71dd10ed49a5d6ebfc8a623954e149366d9b98d9e91787b5ba51f45b985ffd54efd24343ff1c50c081f3fa401ebaca5993c8f605b9567fe0b9ac6707,05/08/2020 12:30:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,05/08/2020 04:25:00 AM,41.757390908,-87.65163643,POINT (-87.651636429959 41.757390907979),C
f981c62e52d111b4d44200fcaa0e453c3d03eb59c05bbb3144e0d380247049facff275697e04819980a11e0f42b6192ccad1a51dd8fb921ab798facc3cdf8c7a,09/20/2016 04:45:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),09/20/2016 07:15:00 PM,41.84434083,-87.711276265,POINT (-87.711276264979 41.84434082995),C
f980b0d86d07bac146b02803d2997f5261f04f46c4e01ffeabab2f48ae157e1e943928ccb8e2c1fa0843e82ef8a466e7a767fa7272723421d05baaf61dac9fb6,12/20/2018 04:45:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,12/20/2018 05:10:00 PM,41.75869138,-87.60533417,POINT (-87.605334170015 41.75869137995),C
fadd5bfef676f47797d3a7a5f9a05f08910fe3e94560769db4f41a625c7171e4280d99a319361eab41b930e5263f29a37cc1356ac411253a00350d48dca6f772,05/03/2021 05:50:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,05/03/2021 05:50:00 PM,41.894773558,-87.638688377,POINT (-87.638688377005 41.894773557958),C
f8ce968b2a4a99f5cdaab7ec435e4261ac6ebf3d2e27fe02a6f83c98e1417ae6f134b6b32e0b425576286636ea7aee50024fe708e60e840799f5549b179407b4,09/09/2016 11:50:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),09/09/2016 12:20:00 PM,41.795128434,-87.727034142,POINT (-87.727034142026 41.795128433959),C
fb223b19e0535fc8f4b1a69d897fba44620306c45ead72c2e47afc51bb96862a16599079ead2f87c4f719d02aba09bfa79ba62363a4fd8c67475995d999a48fd,09/23/2019 11:00:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),09/23/2019 04:55:00 PM,41.917103631,-87.687248767,POINT (-87.687248767006 41.917103631009),C
fb0092c45f643b44c3a3b89905ac46940de71fa22fac8397b32f820b16d03b8b9d3aa36b6f2371ceeca2376abbcc5cd97b8ea4ee08748f8cf1ed855d8aac79a1,09/25/2016 03:45:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),09/25/2016 08:44:00 PM,41.797558326,-87.74274468,POINT (-87.742744680037 41.797558325998),C
faae9bd87911414c0a4845544537204bd1d48361703206fb724458395e4df0b77f86dda02b78a4c58e4df9ffe8e755126a9508132f64b7d0bdebb020e45da549,07/12/2023 08:15:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),07/13/2023 08:45:00 AM,41.941883022,-87.644605003,POINT (-87.644605003003 41.941883022027),C
f893e60ba92c4d1fdc38b901bd49e9c80faa0cfcc2f8795af362320e179b6674d20e930e110bc023fa1232d7ac8b4e169e30731247dcbeeba13eb25f06eeea1d,04/01/2017 01:30:00 AM,CLEAR,UNKNOWN,DRY,NOT ON SCENE (DESK REPORT),04/01/2017 02:33:00 PM,41.882211292,-87.710898608,POINT (-87.710898608036 41.882211292041),C
f9147e24c96d494f0369163733ef55ed7b76dca54fda01f21506609799ed36349629313ab11342a0d60dd0905e6c62021ea73543f9c39df751d08489dbc51a49,02/11/2019 07:43:00 PM,SNOW,DARKNESS,WET,ON SCENE,02/11/2019 07:43:00 PM,41.96282718,-87.714634684,POINT (-87.714634684029 41.962827180041),C
f92509a4655ffa02158a011cb06e58b1acace3e4b2c6f32a3a9930ab4be84e37d86bd780a776bf83f0c2c0e1f8bc3c2895e2e7ca02b4f06f378d9bb1dfb9622f,02/17/2022 10:00:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),02/18/2022 10:30:00 AM,41.752268024,-87.70964221,POINT (-87.709642210036 41.752268024044),C
fb3523a5fa140bffe4cf89e1a3935ae127e438633bf7e92a3cc9db7c54e087e20f5868e7ace8d311aa9fc8b4e87d0e10cb8e5eefc15ffc8a34673729cd1a26fd,04/25/2019 01:30:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/26/2019 08:55:00 AM,41.878390352,-87.757767275,POINT (-87.757767275028 41.878390351978),C
fa9ad20c976764a0105278d67c3bd924c1636bb4b427d1784e25cbc7c6cf5d3974b3b65d7de508cdcb0902035a795b264ece9d2f295d72e0baa295c35a9adaa2,02/17/2022 08:20:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,02/17/2022 08:23:00 AM,41.761080381,-87.688101681,POINT (-87.68810168101 41.76108038097),C
f9634a960c1f7c14ae49128ed8b94534d85c51bb0e55a9758b978e0cd1ac7bbfdc3af127f0bb4bc5fe65d1a6d6fa89e4ff9782ae9ec57115abd7aad2dcb9362b,01/24/2022 03:00:00 PM,CLEAR,DAYLIGHT,SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),01/24/2022 04:00:00 PM,41.87057855,-87.743951985,POINT (-87.743951985048 41.870578549989),C
fb5abd5524d0e235ac9d76aa5e783c8cfeea18eba16a7a1aa0c6f20d0f5c90621543828da56a0d5c4d61771a9c79aae0e3fe8945f21b38cb6d178733aeef73b4,01/08/2016 09:05:00 AM,RAIN,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),01/08/2016 09:30:00 AM,41.906097068,-87.72657128,POINT (-87.726571279988 41.906097068043),C
f95cf618a7180eed2f5c612abaa5e77f5000823539e0d13e8fdcadb93692527c827ee51b7d2ff11a3fdb7b1711db1d296b0cc5f463ccfa875377d17fe1510ef2,03/22/2020 07:00:00 PM,SNOW,DAYLIGHT,SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),03/22/2020 10:25:00 PM,41.896748808,-87.767952908,POINT (-87.767952908015 41.896748808043),C
f898d0431f45d8861e8c9cdb8571a66f3af5f6e6cf33a47852e591dcdff20830bf16612e3d105c3ddda5c8fa62edb900c084af8a0b9c3dd490b43dfcac0ec8fc,08/20/2018 01:05:00 PM,RAIN,DAYLIGHT,WET,ON SCENE,08/20/2018 01:06:00 PM,41.920676631,-87.775630269,POINT (-87.775630269041 41.920676630982),C
fb2e9246727f772d1990c13e009c04fb11039527c90fa291033d853db6e65697c94c7142a9df50c1326d1b3bd0342d146501369b6900414a627b01e36e2ed144,11/10/2019 08:00:00 AM,SNOW,UNKNOWN,DRY,NOT ON SCENE (DESK REPORT),11/12/2019 05:15:00 PM,41.934526714,-87.718326326,POINT (-87.718326325956 41.934526714049),C
f9d9a2287aca26642d8e273a5242631ebf2c15ee909d83d23c77b1fb0c8a7373af3183579564db98dbabf88ecd161b4132d61112ef706a4eaabb83a23848d3e1,02/18/2021 11:58:00 AM,SNOW,DAYLIGHT,SNOW OR SLUSH,ON SCENE,02/18/2021 12:13:00 PM,41.751124945,-87.620853242,POINT (-87.620853241961 41.751124944981),C
fb388e836ee78bed75401e6ff91ac3b52bbc108be4ebaf5445c559bd5d0ad4f3cdb44a5a5d1e415bce6f2b2d367ffcfcd6bb366be8600e167e85124acfd0dcc4,01/28/2022 02:55:00 PM,SNOW,DAYLIGHT,SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),02/01/2022 03:30:00 PM,41.968851138,-87.663877012,POINT (-87.663877012025 41.968851138048),C
f9e9718f48b224b04a54dc1a3a2b4a27d7b2e7dcd27c60dfd5a593eb52a0f336b5d21bf1b0b960dc299f59533f19cdec6a9f5111951596eb49e882a3358cc5d9,07/10/2020 04:50:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,07/10/2020 05:06:00 AM,41.886769177,-87.745355616,POINT (-87.745355615988 41.886769176982),C
f957c857e205dd5e67953dea50d81142ecaaf29ba267e0379e6a4e154d34d26c78cefa8c732c9725eb20a3e12053940257cc6079e70d7bbbedaad19912a90e03,08/23/2016 11:10:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,NOT ON SCENE (DESK REPORT),08/24/2016 12:30:00 AM,41.73843398,-87.601378175,POINT (-87.601378174978 41.738433979986),C
f919fd511c741a0b69418b9da70660d9ed627f1c6a9fae3e3a546e255bc74078a59e90785dab6de207863bcb3e6ddba924f5a39f1fd1e51c77834bf2ba5df6e8,01/26/2021 09:06:00 AM,SNOW,DAYLIGHT,SNOW OR SLUSH,ON SCENE,01/26/2021 09:06:00 AM,41.866501191,-87.686157599,POINT (-87.686157599021 41.866501191036),C
f9e576a6b0622474167ea7468062b447b3a919262d78e944b2147833398f05eb8df61f26d283b471680a40099d892ac146bbe6b7a9f572413378bd8f443dd76b,04/17/2018 08:00:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/17/2018 09:00:00 AM,41.928144079,-87.733145835,POINT (-87.733145835007 41.928144078975),C
fa9059b60ce2cf4d9197e74ee50df108d60fef1a7a60d37f86869ee3ab6bad6725bccb9cba512988bbe0c74114ec75f5fd16b19c837160b2c9750aad3783b880,09/13/2019 02:45:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),09/13/2019 03:06:00 PM,41.884546961,-87.64758764,POINT (-87.647587639978 41.884546961039),C
f952c8b2a7a77c2f58b86de24a9f79e1e5fd00683ff9d218ffa90595eebbcffd52f78ac871ac036ee895d1d9916c717df21807d392f70d578d6b3d8bf9c5f1e8,03/25/2019 10:30:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),03/25/2019 11:08:00 AM,41.916815034,-87.747057602,POINT (-87.747057602049 41.916815033964),C
fa4ee4cdd60deed24306d217dc4c66b6b23fbe2b3a14d97db44061c6ce724c95e49daa81341db827fbf644545c5391f35aabe20dac7f87f582ad9530d463a036,11/27/2018 08:20:00 AM,SNOW,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),11/27/2018 01:40:00 PM,41.896393332,-87.654686711,POINT (-87.654686710965 41.89639333201),C
fa8ece1a0468bc373ad525ed1a3daccd86a2e4813cad36d40868ed9cd765c9ce43f2232fe8514fcdd0c07db0b076704072cd974cbc40066635ae932c4148becc,11/09/2018 05:16:00 AM,RAIN,"DARKNESS, LIGHTED ROAD",WET,ON SCENE,11/09/2018 05:37:00 AM,41.876926589,-87.745039137,POINT (-87.745039137038 41.876926588953),C
f96444be0afbb89705c43221b4067cf215a85fbdd77e3c87360484625333dab32a99df1bf25248bfb844cdfddb159b50cacd85a0fc70d9adecf66c42962a643b,07/02/2020 07:07:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),07/02/2020 08:05:00 PM,41.751124945,-87.620853242,POINT (-87.620853241961 41.751124944981),C
f8fe6335217ff4754b135adaffd3c0060519209f62c0e861dcf5873c65ad21d912e322a468d8e3e7879502cac695a106b43f06b34bc013dc9bcadbaa5639d269,01/06/2019 10:03:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,01/06/2019 10:07:00 AM,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042),C
fc5f6cc6e250d6649b94570b305943078838748f1867f37e02fcd3645f1902d3db1e1d157e661f5cd6cd07495d46f4a2cad6f8aa391c2e9d6271709a206f4e25,08/17/2018 11:30:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),08/17/2018 01:30:00 PM,41.809316525,-87.613790359,POINT (-87.613790359015 41.809316524975),C
fc206b79616a225283b64b099b911940f752c16864a311818db8cd259690733598154c62902620a7b0e6c7c89e3a3e03e49b7cda15d63c0eced0ea862d7992dd,02/13/2018 09:15:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,02/13/2018 09:20:00 AM,41.875008491,-87.673536864,POINT (-87.673536864033 41.875008491025),C
fc3424eba8e1813c4210485293246ca4583918b4eeec0b4779aeb7886de9300ba532eba593ce8600765c6bc6a4f0761eca21e742bade3c54ab9e4108e2a17b4c,04/06/2017 02:00:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/06/2017 02:15:00 PM,41.801293851,-87.605085578,POINT (-87.60508557796 41.801293851044),C
fd7626fa6148d2c9e4b344e11475125bfb30f0d0395a051e0d892c3e3982abbef8c8a0730191ccd364937c75508f7de0e3ef2beda0c6458bc0ec48ca396341eb,02/10/2020 10:39:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,02/10/2020 10:45:00 AM,41.692695048,-87.622963607,POINT (-87.622963607013 41.692695047957),C
fbf43cf342abfbb7e5e48a3cd4a8c0920645bb8d29fa01d918233055d987b929af2f8f00a7a6b89dca91b137ab87ecebb6bdd35e8208c2ca086c91aa8ca3ada9,12/23/2019 01:10:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),12/23/2019 01:32:00 PM,41.997131725,-87.731397698,POINT (-87.731397698024 41.997131724976),C
